id,category,slot,n_claims,correct_claims,accuracy
counterfactual-0353,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0353,counterfactual,world,2,2,1.0
counterfactual-0354,counterfactual,actor,2,0,0.0
counterfactual-0354,counterfactual,event,2,2,1.0
counterfactual-0354,counterfactual,time,2,0,0.0
counterfactual-0354,counterfactual,validity,2,0,0.0
counterfactual-0354,counterfactual,scope,2,2,1.0
counterfactual-0354,counterfactual,modality,2,2,1.0
counterfactual-0354,counterfactual,source_status,2,1,0.5
counterfactual-0354,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0354,counterfactual,world,2,2,1.0
counterfactual-0355,counterfactual,actor,2,0,0.0
counterfactual-0355,counterfactual,event,2,2,1.0
counterfactual-0355,counterfactual,time,2,0,0.0
counterfactual-0355,counterfactual,validity,2,0,0.0
counterfactual-0355,counterfactual,scope,2,2,1.0
counterfactual-0355,counterfactual,modality,2,2,1.0
counterfactual-0355,counterfactual,source_status,2,1,0.5
counterfactual-0355,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0355,counterfactual,world,2,2,1.0
counterfactual-0356,counterfactual,actor,2,0,0.0
counterfactual-0356,counterfactual,event,2,2,1.0
counterfactual-0356,counterfactual,time,2,0,0.0
counterfactual-0356,counterfactual,validity,2,0,0.0
counterfactual-0356,counterfactual,scope,2,2,1.0
counterfactual-0356,counterfactual,modality,2,2,1.0
counterfactual-0356,counterfactual,source_status,2,1,0.5
counterfactual-0356,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0356,counterfactual,world,2,2,1.0
counterfactual-0357,counterfactual,actor,2,0,0.0
counterfactual-0357,counterfactual,event,2,2,1.0
counterfactual-0357,counterfactual,time,2,0,0.0
counterfactual-0357,counterfactual,validity,2,0,0.0
counterfactual-0357,counterfactual,scope,2,2,1.0
counterfactual-0357,counterfactual,modality,2,2,1.0
counterfactual-0357,counterfactual,source_status,2,1,0.5
counterfactual-0357,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0357,counterfactual,world,2,2,1.0
counterfactual-0358,counterfactual,actor,2,0,0.0
counterfactual-0358,counterfactual,event,2,2,1.0
counterfactual-0358,counterfactual,time,2,0,0.0
counterfactual-0358,counterfactual,validity,2,0,0.0
counterfactual-0358,counterfactual,scope,2,2,1.0
counterfactual-0358,counterfactual,modality,2,2,1.0
counterfactual-0358,counterfactual,source_status,2,1,0.5
counterfactual-0358,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0358,counterfactual,world,2,2,1.0
counterfactual-0359,counterfactual,actor,2,0,0.0
counterfactual-0359,counterfactual,event,2,2,1.0
counterfactual-0359,counterfactual,time,2,0,0.0
counterfactual-0359,counterfactual,validity,2,0,0.0
counterfactual-0359,counterfactual,scope,2,2,1.0
counterfactual-0359,counterfactual,modality,2,2,1.0
counterfactual-0359,counterfactual,source_status,2,1,0.5
counterfactual-0359,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0359,counterfactual,world,2,2,1.0
counterfactual-0360,counterfactual,actor,2,0,0.0
counterfactual-0360,counterfactual,event,2,2,1.0
counterfactual-0360,counterfactual,time,2,0,0.0
counterfactual-0360,counterfactual,validity,2,0,0.0
counterfactual-0360,counterfactual,scope,2,2,1.0
counterfactual-0360,counterfactual,modality,2,2,1.0
counterfactual-0360,counterfactual,source_status,2,1,0.5
counterfactual-0360,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0360,counterfactual,world,2,2,1.0
counterfactual-0361,counterfactual,actor,2,0,0.0
counterfactual-0361,counterfactual,event,2,2,1.0
counterfactual-0361,counterfactual,time,2,0,0.0
counterfactual-0361,counterfactual,validity,2,0,0.0
counterfactual-0361,counterfactual,scope,2,2,1.0
counterfactual-0361,counterfactual,modality,2,2,1.0
counterfactual-0361,counterfactual,source_status,2,1,0.5
counterfactual-0361,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0361,counterfactual,world,2,2,1.0
counterfactual-0362,counterfactual,actor,2,0,0.0
counterfactual-0362,counterfactual,event,2,2,1.0
counterfactual-0362,counterfactual,time,2,0,0.0
counterfactual-0362,counterfactual,validity,2,0,0.0
counterfactual-0362,counterfactual,scope,2,2,1.0
counterfactual-0362,counterfactual,modality,2,2,1.0
counterfactual-0362,counterfactual,source_status,2,1,0.5
counterfactual-0362,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0362,counterfactual,world,2,2,1.0
counterfactual-0363,counterfactual,actor,2,0,0.0
counterfactual-0363,counterfactual,event,2,2,1.0
counterfactual-0363,counterfactual,time,2,0,0.0
counterfactual-0363,counterfactual,validity,2,0,0.0
counterfactual-0363,counterfactual,scope,2,2,1.0
counterfactual-0363,counterfactual,modality,2,2,1.0
counterfactual-0363,counterfactual,source_status,2,1,0.5
counterfactual-0363,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0363,counterfactual,world,2,2,1.0
counterfactual-0364,counterfactual,actor,2,0,0.0
counterfactual-0364,counterfactual,event,2,2,1.0
counterfactual-0364,counterfactual,time,2,0,0.0
counterfactual-0364,counterfactual,validity,2,0,0.0
counterfactual-0364,counterfactual,scope,2,2,1.0
counterfactual-0364,counterfactual,modality,2,2,1.0
counterfactual-0364,counterfactual,source_status,2,1,0.5
counterfactual-0364,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0364,counterfactual,world,2,2,1.0
counterfactual-0365,counterfactual,actor,2,0,0.0
counterfactual-0365,counterfactual,event,2,2,1.0
counterfactual-0365,counterfactual,time,2,0,0.0
counterfactual-0365,counterfactual,validity,2,0,0.0
counterfactual-0365,counterfactual,scope,2,2,1.0
counterfactual-0365,counterfactual,modality,2,2,1.0
counterfactual-0365,counterfactual,source_status,2,1,0.5
counterfactual-0365,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0365,counterfactual,world,2,2,1.0
counterfactual-0366,counterfactual,actor,2,0,0.0
counterfactual-0366,counterfactual,event,2,2,1.0
counterfactual-0366,counterfactual,time,2,0,0.0
counterfactual-0366,counterfactual,validity,2,0,0.0
counterfactual-0366,counterfactual,scope,2,2,1.0
counterfactual-0366,counterfactual,modality,2,2,1.0
counterfactual-0366,counterfactual,source_status,2,1,0.5
counterfactual-0366,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0366,counterfactual,world,2,2,1.0
counterfactual-0367,counterfactual,actor,2,0,0.0
counterfactual-0367,counterfactual,event,2,2,1.0
counterfactual-0367,counterfactual,time,2,0,0.0
counterfactual-0367,counterfactual,validity,2,0,0.0
counterfactual-0367,counterfactual,scope,2,2,1.0
counterfactual-0367,counterfactual,modality,2,2,1.0
counterfactual-0367,counterfactual,source_status,2,1,0.5
counterfactual-0367,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0367,counterfactual,world,2,2,1.0
counterfactual-0368,counterfactual,actor,2,0,0.0
counterfactual-0368,counterfactual,event,2,2,1.0
counterfactual-0368,counterfactual,time,2,0,0.0
counterfactual-0368,counterfactual,validity,2,0,0.0
counterfactual-0368,counterfactual,scope,2,2,1.0
counterfactual-0368,counterfactual,modality,2,2,1.0
counterfactual-0368,counterfactual,source_status,2,1,0.5
counterfactual-0368,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0368,counterfactual,world,2,2,1.0
counterfactual-0369,counterfactual,actor,2,0,0.0
counterfactual-0369,counterfactual,event,2,2,1.0
counterfactual-0369,counterfactual,time,2,0,0.0
counterfactual-0369,counterfactual,validity,2,0,0.0
counterfactual-0369,counterfactual,scope,2,2,1.0
counterfactual-0369,counterfactual,modality,2,2,1.0
counterfactual-0369,counterfactual,source_status,2,1,0.5
counterfactual-0369,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0369,counterfactual,world,2,2,1.0
counterfactual-0370,counterfactual,actor,2,0,0.0
counterfactual-0370,counterfactual,event,2,2,1.0
counterfactual-0370,counterfactual,time,2,0,0.0
counterfactual-0370,counterfactual,validity,2,0,0.0
counterfactual-0370,counterfactual,scope,2,2,1.0
counterfactual-0370,counterfactual,modality,2,2,1.0
counterfactual-0370,counterfactual,source_status,2,1,0.5
counterfactual-0370,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0370,counterfactual,world,2,2,1.0
counterfactual-0371,counterfactual,actor,2,0,0.0
counterfactual-0371,counterfactual,event,2,2,1.0
counterfactual-0371,counterfactual,time,2,0,0.0
counterfactual-0371,counterfactual,validity,2,0,0.0
counterfactual-0371,counterfactual,scope,2,2,1.0
counterfactual-0371,counterfactual,modality,2,2,1.0
counterfactual-0371,counterfactual,source_status,2,1,0.5
counterfactual-0371,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0371,counterfactual,world,2,2,1.0
counterfactual-0372,counterfactual,actor,2,0,0.0
counterfactual-0372,counterfactual,event,2,2,1.0
counterfactual-0372,counterfactual,time,2,0,0.0
counterfactual-0372,counterfactual,validity,2,0,0.0
counterfactual-0372,counterfactual,scope,2,2,1.0
counterfactual-0372,counterfactual,modality,2,2,1.0
counterfactual-0372,counterfactual,source_status,2,1,0.5
counterfactual-0372,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0372,counterfactual,world,2,2,1.0
counterfactual-0373,counterfactual,actor,2,0,0.0
counterfactual-0373,counterfactual,event,2,2,1.0
counterfactual-0373,counterfactual,time,2,0,0.0
counterfactual-0373,counterfactual,validity,2,0,0.0
counterfactual-0373,counterfactual,scope,2,2,1.0
counterfactual-0373,counterfactual,modality,2,2,1.0
counterfactual-0373,counterfactual,source_status,2,1,0.5
counterfactual-0373,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0373,counterfactual,world,2,2,1.0
counterfactual-0374,counterfactual,actor,2,0,0.0
counterfactual-0374,counterfactual,event,2,2,1.0
counterfactual-0374,counterfactual,time,2,0,0.0
counterfactual-0374,counterfactual,validity,2,0,0.0
counterfactual-0374,counterfactual,scope,2,2,1.0
counterfactual-0374,counterfactual,modality,2,2,1.0
counterfactual-0374,counterfactual,source_status,2,1,0.5
counterfactual-0374,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0374,counterfactual,world,2,2,1.0
counterfactual-0375,counterfactual,actor,2,0,0.0
counterfactual-0375,counterfactual,event,2,2,1.0
counterfactual-0375,counterfactual,time,2,0,0.0
counterfactual-0375,counterfactual,validity,2,0,0.0
counterfactual-0375,counterfactual,scope,2,2,1.0
counterfactual-0375,counterfactual,modality,2,2,1.0
counterfactual-0375,counterfactual,source_status,2,1,0.5
counterfactual-0375,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0375,counterfactual,world,2,2,1.0
counterfactual-0376,counterfactual,actor,2,0,0.0
counterfactual-0376,counterfactual,event,2,2,1.0
counterfactual-0376,counterfactual,time,2,0,0.0
counterfactual-0376,counterfactual,validity,2,0,0.0
counterfactual-0376,counterfactual,scope,2,2,1.0
counterfactual-0376,counterfactual,modality,2,2,1.0
counterfactual-0376,counterfactual,source_status,2,1,0.5
counterfactual-0376,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0376,counterfactual,world,2,2,1.0
counterfactual-0377,counterfactual,actor,2,0,0.0
counterfactual-0377,counterfactual,event,2,2,1.0
counterfactual-0377,counterfactual,time,2,0,0.0
counterfactual-0377,counterfactual,validity,2,0,0.0
counterfactual-0377,counterfactual,scope,2,2,1.0
counterfactual-0377,counterfactual,modality,2,2,1.0
counterfactual-0377,counterfactual,source_status,2,1,0.5
counterfactual-0377,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0377,counterfactual,world,2,2,1.0
counterfactual-0378,counterfactual,actor,2,0,0.0
counterfactual-0378,counterfactual,event,2,2,1.0
counterfactual-0378,counterfactual,time,2,0,0.0
counterfactual-0378,counterfactual,validity,2,0,0.0
counterfactual-0378,counterfactual,scope,2,2,1.0
counterfactual-0378,counterfactual,modality,2,2,1.0
counterfactual-0378,counterfactual,source_status,2,1,0.5
counterfactual-0378,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0378,counterfactual,world,2,2,1.0
counterfactual-0379,counterfactual,actor,2,0,0.0
counterfactual-0379,counterfactual,event,2,2,1.0
counterfactual-0379,counterfactual,time,2,0,0.0
counterfactual-0379,counterfactual,validity,2,0,0.0
counterfactual-0379,counterfactual,scope,2,2,1.0
counterfactual-0379,counterfactual,modality,2,2,1.0
counterfactual-0379,counterfactual,source_status,2,1,0.5
counterfactual-0379,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0379,counterfactual,world,2,2,1.0
counterfactual-0380,counterfactual,actor,2,0,0.0
counterfactual-0380,counterfactual,event,2,2,1.0
counterfactual-0380,counterfactual,time,2,0,0.0
counterfactual-0380,counterfactual,validity,2,0,0.0
counterfactual-0380,counterfactual,scope,2,2,1.0
counterfactual-0380,counterfactual,modality,2,2,1.0
counterfactual-0380,counterfactual,source_status,2,1,0.5
counterfactual-0380,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0380,counterfactual,world,2,2,1.0
counterfactual-0381,counterfactual,actor,2,0,0.0
counterfactual-0381,counterfactual,event,2,2,1.0
counterfactual-0381,counterfactual,time,2,0,0.0
counterfactual-0381,counterfactual,validity,2,0,0.0
counterfactual-0381,counterfactual,scope,2,2,1.0
counterfactual-0381,counterfactual,modality,2,2,1.0
counterfactual-0381,counterfactual,source_status,2,1,0.5
counterfactual-0381,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0381,counterfactual,world,2,2,1.0
counterfactual-0382,counterfactual,actor,2,0,0.0
counterfactual-0382,counterfactual,event,2,2,1.0
counterfactual-0382,counterfactual,time,2,0,0.0
counterfactual-0382,counterfactual,validity,2,0,0.0
counterfactual-0382,counterfactual,scope,2,2,1.0
counterfactual-0382,counterfactual,modality,2,2,1.0
counterfactual-0382,counterfactual,source_status,2,1,0.5
counterfactual-0382,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0382,counterfactual,world,2,2,1.0
counterfactual-0383,counterfactual,actor,2,0,0.0
counterfactual-0383,counterfactual,event,2,2,1.0
counterfactual-0383,counterfactual,time,2,0,0.0
counterfactual-0383,counterfactual,validity,2,0,0.0
counterfactual-0383,counterfactual,scope,2,2,1.0
counterfactual-0383,counterfactual,modality,2,2,1.0
counterfactual-0383,counterfactual,source_status,2,1,0.5
counterfactual-0383,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0383,counterfactual,world,2,2,1.0
counterfactual-0384,counterfactual,actor,2,0,0.0
counterfactual-0384,counterfactual,event,2,2,1.0
counterfactual-0384,counterfactual,time,2,0,0.0
counterfactual-0384,counterfactual,validity,2,0,0.0
counterfactual-0384,counterfactual,scope,2,2,1.0
counterfactual-0384,counterfactual,modality,2,2,1.0
counterfactual-0384,counterfactual,source_status,2,1,0.5
counterfactual-0384,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0384,counterfactual,world,2,2,1.0
counterfactual-0385,counterfactual,actor,2,0,0.0
counterfactual-0385,counterfactual,event,2,2,1.0
counterfactual-0385,counterfactual,time,2,0,0.0
counterfactual-0385,counterfactual,validity,2,0,0.0
counterfactual-0385,counterfactual,scope,2,2,1.0
counterfactual-0385,counterfactual,modality,2,2,1.0
counterfactual-0385,counterfactual,source_status,2,1,0.5
counterfactual-0385,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0385,counterfactual,world,2,2,1.0
counterfactual-0386,counterfactual,actor,2,0,0.0
counterfactual-0386,counterfactual,event,2,2,1.0
counterfactual-0386,counterfactual,time,2,0,0.0
counterfactual-0386,counterfactual,validity,2,0,0.0
counterfactual-0386,counterfactual,scope,2,2,1.0
counterfactual-0386,counterfactual,modality,2,2,1.0
counterfactual-0386,counterfactual,source_status,2,1,0.5
counterfactual-0386,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0386,counterfactual,world,2,2,1.0
counterfactual-0387,counterfactual,actor,2,0,0.0
counterfactual-0387,counterfactual,event,2,2,1.0
counterfactual-0387,counterfactual,time,2,0,0.0
counterfactual-0387,counterfactual,validity,2,0,0.0
counterfactual-0387,counterfactual,scope,2,2,1.0
counterfactual-0387,counterfactual,modality,2,2,1.0
counterfactual-0387,counterfactual,source_status,2,1,0.5
counterfactual-0387,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0387,counterfactual,world,2,2,1.0
counterfactual-0388,counterfactual,actor,2,0,0.0
counterfactual-0388,counterfactual,event,2,2,1.0
counterfactual-0388,counterfactual,time,2,0,0.0
counterfactual-0388,counterfactual,validity,2,0,0.0
counterfactual-0388,counterfactual,scope,2,2,1.0
counterfactual-0388,counterfactual,modality,2,2,1.0
counterfactual-0388,counterfactual,source_status,2,1,0.5
counterfactual-0388,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0388,counterfactual,world,2,2,1.0
counterfactual-0389,counterfactual,actor,2,0,0.0
counterfactual-0389,counterfactual,event,2,2,1.0
counterfactual-0389,counterfactual,time,2,0,0.0
counterfactual-0389,counterfactual,validity,2,0,0.0
counterfactual-0389,counterfactual,scope,2,2,1.0
counterfactual-0389,counterfactual,modality,2,2,1.0
counterfactual-0389,counterfactual,source_status,2,1,0.5
counterfactual-0389,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0389,counterfactual,world,2,2,1.0
counterfactual-0390,counterfactual,actor,2,0,0.0
counterfactual-0390,counterfactual,event,2,2,1.0
counterfactual-0390,counterfactual,time,2,0,0.0
counterfactual-0390,counterfactual,validity,2,0,0.0
counterfactual-0390,counterfactual,scope,2,2,1.0
counterfactual-0390,counterfactual,modality,2,2,1.0
counterfactual-0390,counterfactual,source_status,2,1,0.5
counterfactual-0390,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0390,counterfactual,world,2,2,1.0
counterfactual-0391,counterfactual,actor,2,0,0.0
counterfactual-0391,counterfactual,event,2,2,1.0
counterfactual-0391,counterfactual,time,2,0,0.0
counterfactual-0391,counterfactual,validity,2,0,0.0
counterfactual-0391,counterfactual,scope,2,2,1.0
counterfactual-0391,counterfactual,modality,2,2,1.0
counterfactual-0391,counterfactual,source_status,2,1,0.5
counterfactual-0391,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0391,counterfactual,world,2,2,1.0
counterfactual-0392,counterfactual,actor,2,0,0.0
counterfactual-0392,counterfactual,event,2,2,1.0
counterfactual-0392,counterfactual,time,2,0,0.0
counterfactual-0392,counterfactual,validity,2,0,0.0
counterfactual-0392,counterfactual,scope,2,2,1.0
counterfactual-0392,counterfactual,modality,2,2,1.0
counterfactual-0392,counterfactual,source_status,2,1,0.5
counterfactual-0392,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0392,counterfactual,world,2,2,1.0
counterfactual-0393,counterfactual,actor,2,0,0.0
counterfactual-0393,counterfactual,event,2,2,1.0
counterfactual-0393,counterfactual,time,2,0,0.0
counterfactual-0393,counterfactual,validity,2,0,0.0
counterfactual-0393,counterfactual,scope,2,2,1.0
counterfactual-0393,counterfactual,modality,2,2,1.0
counterfactual-0393,counterfactual,source_status,2,1,0.5
counterfactual-0393,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0393,counterfactual,world,2,2,1.0
counterfactual-0394,counterfactual,actor,2,0,0.0
counterfactual-0394,counterfactual,event,2,2,1.0
counterfactual-0394,counterfactual,time,2,0,0.0
counterfactual-0394,counterfactual,validity,2,0,0.0
counterfactual-0394,counterfactual,scope,2,2,1.0
counterfactual-0394,counterfactual,modality,2,2,1.0
counterfactual-0394,counterfactual,source_status,2,1,0.5
counterfactual-0394,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0394,counterfactual,world,2,2,1.0
counterfactual-0395,counterfactual,actor,2,0,0.0
counterfactual-0395,counterfactual,event,2,2,1.0
counterfactual-0395,counterfactual,time,2,0,0.0
counterfactual-0395,counterfactual,validity,2,0,0.0
counterfactual-0395,counterfactual,scope,2,2,1.0
counterfactual-0395,counterfactual,modality,2,2,1.0
counterfactual-0395,counterfactual,source_status,2,1,0.5
counterfactual-0395,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0395,counterfactual,world,2,2,1.0
counterfactual-0396,counterfactual,actor,2,0,0.0
counterfactual-0396,counterfactual,event,2,2,1.0
counterfactual-0396,counterfactual,time,2,0,0.0
counterfactual-0396,counterfactual,validity,2,0,0.0
counterfactual-0396,counterfactual,scope,2,2,1.0
counterfactual-0396,counterfactual,modality,2,2,1.0
counterfactual-0396,counterfactual,source_status,2,1,0.5
counterfactual-0396,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0396,counterfactual,world,2,2,1.0
counterfactual-0397,counterfactual,actor,2,0,0.0
counterfactual-0397,counterfactual,event,2,2,1.0
counterfactual-0397,counterfactual,time,2,0,0.0
counterfactual-0397,counterfactual,validity,2,0,0.0
counterfactual-0397,counterfactual,scope,2,2,1.0
counterfactual-0397,counterfactual,modality,2,2,1.0
counterfactual-0397,counterfactual,source_status,2,1,0.5
counterfactual-0397,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0397,counterfactual,world,2,2,1.0
counterfactual-0398,counterfactual,actor,2,0,0.0
counterfactual-0398,counterfactual,event,2,2,1.0
counterfactual-0398,counterfactual,time,2,0,0.0
counterfactual-0398,counterfactual,validity,2,0,0.0
counterfactual-0398,counterfactual,scope,2,2,1.0
counterfactual-0398,counterfactual,modality,2,2,1.0
counterfactual-0398,counterfactual,source_status,2,1,0.5
counterfactual-0398,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0398,counterfactual,world,2,2,1.0
counterfactual-0399,counterfactual,actor,2,0,0.0
counterfactual-0399,counterfactual,event,2,2,1.0
counterfactual-0399,counterfactual,time,2,0,0.0
counterfactual-0399,counterfactual,validity,2,0,0.0
counterfactual-0399,counterfactual,scope,2,2,1.0
counterfactual-0399,counterfactual,modality,2,2,1.0
counterfactual-0399,counterfactual,source_status,2,1,0.5
counterfactual-0399,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0399,counterfactual,world,2,2,1.0
counterfactual-0400,counterfactual,actor,2,0,0.0
counterfactual-0400,counterfactual,event,2,2,1.0
counterfactual-0400,counterfactual,time,2,0,0.0
counterfactual-0400,counterfactual,validity,2,0,0.0
counterfactual-0400,counterfactual,scope,2,2,1.0
counterfactual-0400,counterfactual,modality,2,2,1.0
counterfactual-0400,counterfactual,source_status,2,1,0.5
counterfactual-0400,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0400,counterfactual,world,2,2,1.0
counterfactual-0401,counterfactual,actor,2,0,0.0
counterfactual-0401,counterfactual,event,2,2,1.0
counterfactual-0401,counterfactual,time,2,0,0.0
counterfactual-0401,counterfactual,validity,2,0,0.0
counterfactual-0401,counterfactual,scope,2,2,1.0
counterfactual-0401,counterfactual,modality,2,2,1.0
counterfactual-0401,counterfactual,source_status,2,1,0.5
counterfactual-0401,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0401,counterfactual,world,2,2,1.0
counterfactual-0402,counterfactual,actor,2,0,0.0
counterfactual-0402,counterfactual,event,2,2,1.0
counterfactual-0402,counterfactual,time,2,0,0.0
counterfactual-0402,counterfactual,validity,2,0,0.0
counterfactual-0402,counterfactual,scope,2,2,1.0
counterfactual-0402,counterfactual,modality,2,2,1.0
counterfactual-0402,counterfactual,source_status,2,1,0.5
counterfactual-0402,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0402,counterfactual,world,2,2,1.0
counterfactual-0403,counterfactual,actor,2,0,0.0
counterfactual-0403,counterfactual,event,2,2,1.0
counterfactual-0403,counterfactual,time,2,0,0.0
counterfactual-0403,counterfactual,validity,2,0,0.0
counterfactual-0403,counterfactual,scope,2,2,1.0
counterfactual-0403,counterfactual,modality,2,2,1.0
counterfactual-0403,counterfactual,source_status,2,1,0.5
counterfactual-0403,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0403,counterfactual,world,2,2,1.0
counterfactual-0404,counterfactual,actor,2,0,0.0
counterfactual-0404,counterfactual,event,2,2,1.0
counterfactual-0404,counterfactual,time,2,0,0.0
counterfactual-0404,counterfactual,validity,2,0,0.0
counterfactual-0404,counterfactual,scope,2,2,1.0
counterfactual-0404,counterfactual,modality,2,2,1.0
counterfactual-0404,counterfactual,source_status,2,1,0.5
counterfactual-0404,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0404,counterfactual,world,2,2,1.0
counterfactual-0405,counterfactual,actor,2,0,0.0
counterfactual-0405,counterfactual,event,2,2,1.0
counterfactual-0405,counterfactual,time,2,0,0.0
counterfactual-0405,counterfactual,validity,2,0,0.0
counterfactual-0405,counterfactual,scope,2,2,1.0
counterfactual-0405,counterfactual,modality,2,2,1.0
counterfactual-0405,counterfactual,source_status,2,1,0.5
counterfactual-0405,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0405,counterfactual,world,2,2,1.0
counterfactual-0406,counterfactual,actor,2,0,0.0
counterfactual-0406,counterfactual,event,2,2,1.0
counterfactual-0406,counterfactual,time,2,0,0.0
counterfactual-0406,counterfactual,validity,2,0,0.0
counterfactual-0406,counterfactual,scope,2,2,1.0
counterfactual-0406,counterfactual,modality,2,2,1.0
counterfactual-0406,counterfactual,source_status,2,1,0.5
counterfactual-0406,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0406,counterfactual,world,2,2,1.0
counterfactual-0407,counterfactual,actor,2,0,0.0
counterfactual-0407,counterfactual,event,2,2,1.0
counterfactual-0407,counterfactual,time,2,0,0.0
counterfactual-0407,counterfactual,validity,2,0,0.0
counterfactual-0407,counterfactual,scope,2,2,1.0
counterfactual-0407,counterfactual,modality,2,2,1.0
counterfactual-0407,counterfactual,source_status,2,1,0.5
counterfactual-0407,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0407,counterfactual,world,2,2,1.0
counterfactual-0408,counterfactual,actor,2,0,0.0
counterfactual-0408,counterfactual,event,2,2,1.0
counterfactual-0408,counterfactual,time,2,0,0.0
counterfactual-0408,counterfactual,validity,2,0,0.0
counterfactual-0408,counterfactual,scope,2,2,1.0
counterfactual-0408,counterfactual,modality,2,2,1.0
counterfactual-0408,counterfactual,source_status,2,1,0.5
counterfactual-0408,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0408,counterfactual,world,2,2,1.0
counterfactual-0409,counterfactual,actor,2,0,0.0
counterfactual-0409,counterfactual,event,2,2,1.0
counterfactual-0409,counterfactual,time,2,0,0.0
counterfactual-0409,counterfactual,validity,2,0,0.0
counterfactual-0409,counterfactual,scope,2,2,1.0
counterfactual-0409,counterfactual,modality,2,2,1.0
counterfactual-0409,counterfactual,source_status,2,1,0.5
counterfactual-0409,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0409,counterfactual,world,2,2,1.0
counterfactual-0410,counterfactual,actor,2,0,0.0
counterfactual-0410,counterfactual,event,2,2,1.0
counterfactual-0410,counterfactual,time,2,0,0.0
counterfactual-0410,counterfactual,validity,2,0,0.0
counterfactual-0410,counterfactual,scope,2,2,1.0
counterfactual-0410,counterfactual,modality,2,2,1.0
counterfactual-0410,counterfactual,source_status,2,1,0.5
counterfactual-0410,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0410,counterfactual,world,2,2,1.0
counterfactual-0411,counterfactual,actor,2,0,0.0
counterfactual-0411,counterfactual,event,2,2,1.0
counterfactual-0411,counterfactual,time,2,0,0.0
counterfactual-0411,counterfactual,validity,2,0,0.0
counterfactual-0411,counterfactual,scope,2,2,1.0
counterfactual-0411,counterfactual,modality,2,2,1.0
counterfactual-0411,counterfactual,source_status,2,1,0.5
counterfactual-0411,counterfactual,observer_knowledge,2,2,1.0
counterfactual-0411,counterfactual,world,2,2,1.0
counterfactual-0412,counterfactual,actor,2,0,0.0
counterfactual-0412,counterfactual,event,2,2,1.0
counterfactual-0412,counterfactual,time,2,0,0.0
counterfactual-0412,counterfactual,validity,2,0,0.0
counterfactual-0412,counterfactual,scope,2,2,1.0
counterfactual-0412,counterfactual,modality,2,2,1.0
